x     I i class
29	71	70	a
30	64	63	a
31	57	56	a
32	51	50	a
33	46	44	a
34	41	38	a
35	35	33	a
36	32	28	a
37	27	24	a
38	22	20	a
39	20	16	a
40	16	13	a
41	14	10	a
42	12	8	a
43	10	6	a
44	8	4	a
45	6	2	a
46	6	1	a
47	5	1	a
48	4	0	a
49	4	0	a
50	2	0	a
51	3	0	a
52	3	1	a
53	2	1	a
54	3	2	a
55	3	2	a
56	3	3	a
57	3	4	a
58	5	5	a
59	5	6	a
60	5	7	a
61	6	8	a
62	6	8	a
63	6	9	a
64	6	10	a
65	6	10	a
66	7	11	a
67	6	11	a
68	6	12	a
69	7	12	a
70	7	12	a
71	6	12	a
72	7	12	a
73	6	12	a
74	6	12	a
75	6	11	a
76	6	11	a
77	6	10	a
78	6	10	a
79	5	9	a
80	5	9	a
81	4	8	a
82	5	7	a
83	5	7	a
84	5	6	a
85	3	5	a
86	3	5	a
87	3	4	a
88	3	3	a
89	3	3	a
90	3	2	a
91	3	2	a
92	3	1	a
93	2	1	a
94	3	1	a
95	3	0	a
96	2	0	a
97	3	0	a
98	2	0	a
99	2	0	a
100	3	0	a
101	3	0	a
102	3	0	a
103	2	0	a
104	3	1	a
105	3	1	a
106	4	1	a
107	3	1	a
108	3	2	a
109	3	2	a
110	3	2	a
111	3	2	a
112	3	3	a
113	2	3	a
114	3	3	a
115	3	3	a
116	3	4	a
117	3	4	a
118	3	4	a
119	3	4	a
120	2	4	a
121	3	4	a
122	2	4	a
123	2	4	a
124	3	4	a
125	2	4	a
126	3	4	a
127	2	4	a
128	3	4	a
129	3	3	a
130	3	3	a
131	2	3	a
132	2	3	a
133	2	2	a
134	2	2	a
135	2	2	a
136	2	2	a
137	2	2	a
138	2	1	a
139	3	1	a
140	2	1	a
141	2	1	a
142	2	1	a
143	2	0	a
144	3	0	a
145	3	0	a
146	3	0	a
147	3	0	a
148	3	0	a
149	3	0	a
150	3	0	a
151	3	0	a
152	2	0	a
153	3	0	a
154	2	0	a
155	3	0	a
156	3	1	a
157	3	1	a
158	3	1	a
159	2	1	a
160	3	1	a
161	3	1	a
162	2	1	a
163	2	2	a
164	2	2	a
165	3	2	a
166	3	2	a
167	3	2	a
168	3	2	a
169	2	2	a
170	3	2	a
171	3	2	a
172	2	2	a
173	3	2	a
174	3	2	a
175	2	2	a
176	2	2	a
177	2	2	a
178	2	2	a
179	3	2	a
180	2	2	a
181	3	2	a
182	3	1	a
183	2	1	a
184	2	1	a
185	3	1	a
186	2	1	a
187	2	1	a
188	2	1	a
189	2	1	a
190	2	0	a
191	1	0	a
192	3	0	a
193	2	0	a
194	2	0	a
195	2	0	a
196	3	0	a
197	2	0	a
198	3	0	a
199	2	0	a
200	3	0	a
201	3	0	a
202	2	0	a
203	3	0	a
204	2	0	a
205	3	0	a
206	3	0	a
207	2	0	a
208	2	1	a
209	2	1	a
210	3	1	a
211	2	1	a
212	2	1	a
213	2	1	a
214	3	1	a
215	2	1	a
216	2	1	a
217	2	1	a
218	2	1	a
219	2	1	a
220	2	1	a
221	2	1	a
222	3	1	a
223	2	1	a
224	2	1	a
225	2	1	a
226	2	1	a
227	3	1	a
228	3	1	a
229	3	1	a
230	2	1	a
231	2	1	a
232	2	1	a
233	2	1	a
234	2	1	a
235	3	1	a
236	2	1	a
237	3	0	a
238	3	0	a
239	3	0	a
