8.476954e+00,7.896964e-01,7.886608e-01,-2.053136e-01,-2.113392e-01,1.035611e-03,6.025643e-03,7.891786e-01,-2.083264e-01,9.279121e-04,1.425585e-02
8.657315e+00,7.896106e-01,7.885302e-01,-2.051827e-01,-2.114698e-01,1.080390e-03,6.287044e-03,7.890704e-01,-2.083262e-01,9.681664e-04,1.486511e-02
8.837675e+00,7.895230e-01,7.883969e-01,-2.050490e-01,-2.116031e-01,1.126131e-03,6.554143e-03,7.889599e-01,-2.083260e-01,1.009298e-03,1.548688e-02
9.018036e+00,7.894335e-01,7.882607e-01,-2.049124e-01,-2.117393e-01,1.172837e-03,6.826951e-03,7.888471e-01,-2.083258e-01,1.051309e-03,1.612112e-02
9.198397e+00,7.893421e-01,7.881216e-01,-2.047729e-01,-2.118784e-01,1.220509e-03,7.105480e-03,7.887319e-01,-2.083256e-01,1.094201e-03,1.676783e-02
9.378758e+00,7.892489e-01,7.879797e-01,-2.046305e-01,-2.120203e-01,1.269148e-03,7.389744e-03,7.886143e-01,-2.083254e-01,1.137976e-03,1.742697e-02
9.559118e+00,7.891537e-01,7.878349e-01,-2.044853e-01,-2.121651e-01,1.318755e-03,7.679756e-03,7.884943e-01,-2.083252e-01,1.182636e-03,1.809854e-02
9.739479e+00,7.890566e-01,7.876873e-01,-2.043372e-01,-2.123127e-01,1.369332e-03,7.975529e-03,7.883720e-01,-2.083249e-01,1.228183e-03,1.878251e-02
9.919840e+00,7.889577e-01,7.875368e-01,-2.041861e-01,-2.124632e-01,1.420880e-03,8.277077e-03,7.882472e-01,-2.083247e-01,1.274619e-03,1.947885e-02
1.010020e+01,7.888568e-01,7.873834e-01,-2.040322e-01,-2.126166e-01,1.473401e-03,8.584413e-03,7.881201e-01,-2.083244e-01,1.321947e-03,2.018754e-02
1.028056e+01,7.887540e-01,7.872271e-01,-2.038753e-01,-2.127729e-01,1.526896e-03,8.897551e-03,7.879906e-01,-2.083241e-01,1.370169e-03,2.090857e-02
1.046092e+01,7.886494e-01,7.870680e-01,-2.037155e-01,-2.129320e-01,1.581367e-03,9.216507e-03,7.878587e-01,-2.083238e-01,1.419286e-03,2.164190e-02
1.064128e+01,7.885427e-01,7.869059e-01,-2.035528e-01,-2.130941e-01,1.636815e-03,9.541295e-03,7.877243e-01,-2.083234e-01,1.469302e-03,2.238752e-02
1.082164e+01,7.884342e-01,7.867410e-01,-2.033871e-01,-2.132590e-01,1.693241e-03,9.871929e-03,7.875876e-01,-2.083231e-01,1.520217e-03,2.314539e-02
1.100200e+01,7.883237e-01,7.865731e-01,-2.032185e-01,-2.134269e-01,1.750648e-03,1.020843e-02,7.874484e-01,-2.083227e-01,1.572036e-03,2.391551e-02
1.118236e+01,7.882113e-01,7.864023e-01,-2.030469e-01,-2.135977e-01,1.809036e-03,1.055080e-02,7.873068e-01,-2.083223e-01,1.624760e-03,2.469783e-02
1.136273e+01,7.880970e-01,7.862285e-01,-2.028724e-01,-2.137715e-01,1.868408e-03,1.089907e-02,7.871628e-01,-2.083219e-01,1.678391e-03,2.549234e-02
1.154309e+01,7.879807e-01,7.860519e-01,-2.026949e-01,-2.139481e-01,1.928765e-03,1.125325e-02,7.870163e-01,-2.083215e-01,1.732932e-03,2.629901e-02
1.172345e+01,7.878624e-01,7.858723e-01,-2.025144e-01,-2.141277e-01,1.990108e-03,1.161335e-02,7.868673e-01,-2.083210e-01,1.788386e-03,2.711781e-02
1.190381e+01,7.877422e-01,7.856897e-01,-2.023309e-01,-2.143103e-01,2.052440e-03,1.197940e-02,7.867160e-01,-2.083206e-01,1.844755e-03,2.794872e-02
1.208417e+01,7.876200e-01,7.855042e-01,-2.021444e-01,-2.144958e-01,2.115762e-03,1.235140e-02,7.865621e-01,-2.083201e-01,1.902042e-03,2.879171e-02
